id,username,handle,date,text,replies,retweets,likes,bookmarks,views
1688040099022336000,WWE,@WWE,2023-08-06T04:11:36.000Z,"NO WAY!!!! 

#TribalCombat #SummerSlam",2982,4998,24104,555,28058586
1689818921656844288,WWE NXT,@WWENXT,2023-08-11T02:00:00.000Z,"The last time 
@DijakWWE
 and 
@WesLee_WWE
 faced off, they gave us a classic at #VengeanceDay. 

Who will become the No. 1 Contender for the NXT Championship when they do battle again TUESDAY on #WWENXT?",14,86,460,3,58672
1689819229573267456,WWE,@WWE,2023-08-11T02:01:14.000Z,"Feel the fallout from #SummerSlam tomorrow night on #SmackDown!

PLUS: 
@EscobarWWE
 challenges #USChampion 
@_Theory1",24,103,447,3,55235
1689774123877044224,Pittsburgh Pirates,@Pirates,2023-08-10T23:02:00.000Z,"Wrestlemania  
@WWE
 Smackdown  
Bucco Game  

You’re a natural, 
@WWEGraves
 ",14,91,748,5,80043
1689788720570941440,WWE NXT,@WWENXT,2023-08-11T00:00:00.000Z,"With WWE Hall of Famer 
@reymysterio
 in his corner, 
@dragonlee95
 battles 
@DomMysterio35
 for the NXT North American Championship. 
@RheaRipley_WWE
 #WWENXT",8,64,364,4,50623
1689788720352821250,WWE,@WWE,2023-08-11T00:00:00.000Z,"What does the future hold for these two? 
@MontezFordWWE
 @AngeloDawkins",222,241,2807,24,207277
1689758521196158976,WWE NXT,@WWENXT,2023-08-10T22:00:00.000Z,"You're a menace, 
@_trickwilliams
  

#WWENXT",14,106,589,12,72195
1689758857180991489,WWE,@WWE,2023-08-10T22:01:20.000Z,Who has the best Powerbomb today?,293,213,2059,29,292751
1689731015118352384,Rebecca Quin,@BeckyLynchWWE,2023-08-10T20:10:42.000Z,"Four GOATS in one box. How can ya beat it? 

Check out the new 
@Mattel
 WWE Elite Collection action figure in the WWE Then. Now. Forever. Together. 4-pack, available for preorder at http://Target.com",121,587,3911,71,179772
1689706868355334144,CHELSEA GREEN,@ImChelseaGreen,2023-08-10T18:34:45.000Z," Chelsea’s Got Talent auditions 
THE WWE Woman’s Tag Team Champion invites YOU to audition. Please submit your full name, entry video & include any hidden talents I may be able to use to my advantage, as your tag team partner.

POSTING THIS BEFORE 
@wwe
 MANAGEMENT & ADAM… Show more",214,560,3887,114,348228
1689736847637843968,WWE,@WWE,2023-08-10T20:33:52.000Z,Go behind the scenes of #SummerSlam 2023!,19,211,1153,42,106028
1689729386830761984,WWE,@WWE,2023-08-10T20:04:14.000Z,"Let's face it ... 
@RealLAKnight
 has ALWAYS been the coolest.

YEAH!

 #WWENXT 12/7/21",143,849,8160,303,920274
1689728322157096960,WWE NXT,@WWENXT,2023-08-10T20:00:00.000Z,".
@reymysterio
 imparts some wisdom on NXT Superstars 
@roxanne_wwe
 and 
@theahail_wwe
. 

#WWENXT",20,130,677,16,63080
1689716631717523457,RheaRipley_WWE,@RheaRipley_WWE,2023-08-10T19:13:33.000Z,Time flys when you’re having fun ,83,387,5179,86,389747
1689705979959549954,WWE,@WWE,2023-08-10T18:31:13.000Z,Feels like forever ago! ,77,435,5024,154,759374
1689698123545747456,WWE NXT,@WWENXT,2023-08-10T18:00:00.000Z,"   

@Real_Valkyria
 had 
@RheaRipley_WWE
 all sorts of flustered...
@DomMysterio35
 #WWENXT",39,184,1565,44,101454
1689697836391333888,Calgary Flames,@NHLFlames,2023-08-10T17:58:51.000Z,"Hitman approved 

Our exclusive #Flames x 
@WWE
 tee is only available at the 
@cgysaddledome
 on Friday during #SmackDown!

: https://cflam.es/3rZdC5j",23,103,780,3,103558
1689667927660777473,WWE NXT,@WWENXT,2023-08-10T16:00:01.000Z,"This was too smooth 
@Axiom_WWE
 #WWENXT",20,135,1044,7,111593
1689676098940936196,WWE,@WWE,2023-08-10T16:32:29.000Z,"From ""Uncle Phil"" to that map, relive 
@RealLAKnight
's best disses!

#WWETop10",60,356,2170,89,208692
1689430114465898496,Pittsburgh Steelers,@steelers,2023-08-10T00:15:02.000Z,"Great having 
@WWEGraves
 & 
@CarmellaWWE
 join us at #SteelersCamp practice!",23,143,1214,9,143625
1689670317373890560,NXT Level Up,@NXTLevelUp,2023-08-10T16:09:30.000Z,"Who's ready to level up tomorrow night?

#NXTLevelUp 
@TavionHeights
 vs. 
@Joe_Coffey
@DanteChenWWE
 vs. 
@damonkempwwe
 
@FallonHenleyWWE
 vs. 
@izzi_wwe",16,66,280,4,63339
1689667926431817728,WWE,@WWE,2023-08-10T16:00:00.000Z,"WWE Superstars joined in to help provide 62,000 meals to those in need in the Detroit community. 
@c4energy
 #C4Parnter 
@WWEBigE
 @ByronSaxton
 @maxxinedupri",16,122,1048,20,90563
1689645576563154945,WWE Network,@WWENetwork,2023-08-10T14:31:12.000Z, #WWERaw 8/10/09,97,900,5135,200,558941
1689660376877592577,WWE,@WWE,2023-08-10T15:30:00.000Z,"You got a look at 
@RealLAKnight
 & 
@BiancaBelairWWE
 in the new 
@SlimJim
 commercial after the #SummerSlam Battle Royal Presented by Slim Jim— keep your eyes peeled for even more events, sweepstakes, & chats with WWE’s biggest Superstars. Let’s get #SAVAGE! #ad #SnapIntoaSlimJim",22,129,725,10,82458
1689638245607616512,WWE,@WWE,2023-08-10T14:02:04.000Z,"As 
@mikethemiz
 bemoans the amount of support 
@RealLAKnight
 has received from the WWE Universe, Knight leaves The Miz looking up at the lights. 

#WWERaw",42,149,999,7,94532
1689626403652734976,WWE,@WWE,2023-08-10T13:15:01.000Z,"We've got some GOOD NEWS ... it's 
@StuBennett
's birthday! 

Happy birthday to the 5-time Intercontinental Champion and one half of the #WWERaw commentary team.",305,834,12145,39,470308
1689607972656234496,WWE,@WWE,2023-08-10T12:01:46.000Z,".
@wwe_kaiser
 gets a helping hand from Intercontinental Champion 
@Gunther_AUT
 as he overcomes 
@otiswwe
.

#WWERaw",23,63,629,8,85825
1689577814628933633,WWE,@WWE,2023-08-10T10:01:56.000Z,"After 
@jd_mcdonagh
 takes out 
@SamiZayn
, 
@ShinsukeN
 replaces him to fight alongside 
@WWERollins
 and 
@CodyRhodes
.

#WWERaw",20,97,732,5,94951
1689547555523244033,WWE,@WWE,2023-08-10T08:01:42.000Z,"With 
@BeckyLynchWWE
 lurking at ringside, 
@QoSBaszler
 dispatches 
@trishstratuscom
's protege 
@ZoeyStarkWWE
.

#WWERaw",20,104,741,5,91968
1689517281838051328,WWE,@WWE,2023-08-10T06:01:24.000Z,"Prior to the Six-Man Tag Team main event, 
@SamiZayn
 mediates the conflict between 
@CodyRhodes
 and 
@WWERollins
.

#WWERaw",17,122,955,10,96783
1689487143595327488,WWE,@WWE,2023-08-10T04:01:38.000Z,"As 
@ZoeyStarkWWE
 is explaining to 
@BeckyLynchWWE
 that she is the baddest woman on the roster, 
@QoSBaszler
 finds fault with Stark’s words.

#WWERaw",15,136,1071,17,116845
1689426772369018880,WWE,@WWE,2023-08-10T00:01:45.000Z,"We love to see it!
@WWEGable",52,364,5361,33,264773
1689426715871735808,WWE,@WWE,2023-08-10T00:01:31.000Z,"Which WWE Superstars would 
@TheGiantOmos
 put on his starting 5? 

Do you agree with these picks?! ",19,96,793,16,122879
1689396137831313410,WWE,@WWE,2023-08-09T22:00:01.000Z,"Who made the biggest statement on #WWENXT this week?

#WWETop10",24,81,594,3,82901
1689382425103892486,RheaRipley_WWE,@RheaRipley_WWE,2023-08-09T21:05:32.000Z,The Judgment Day runs #WWEPayback ,253,1119,11487,79,384877
1689376205290545152,Triple H,@TripleH,2023-08-09T20:40:49.000Z,"On September 2, live from Pittsburgh…

Payback is coming.

#WWEPayback 
@peacock
 @WWENetwork",477,2156,16691,147,851569
1689373104500310017,WWE,@WWE,2023-08-09T20:28:29.000Z,YEAH!,400,1862,24877,92,997963
1689307408848347136,RheaRipley_WWE,@RheaRipley_WWE,2023-08-09T16:07:26.000Z,". Ruined a nice moment 
. Disrespectful
. Cut me off
. Kicked me on the face

Lyra you’ve used the little bit of kindness I had in my heart for you and threw it back in my face. This will NOT happen again. You’ve started something YOU can’t finish.",159,569,6222,172,619216
1689350838806863873,WWE NXT,@WWENXT,2023-08-09T19:00:01.000Z,"NEXT WEEK on #WWENXT

 
@WesLee_WWE
 vs. 
@DijakWWE
 - NXT Title No.1 Contenders Match

 #TheFamily vs. #TheDyad - NXT Tag Team Championship Match

 
@DanaBrookeWWE
 vs. 
@BDavenportWWE
 

 @_trickwilliams
 vs. 
@DrewGulak
 

 8/7c on 
@USANetwork",25,225,1067,7,101585
1689346130583207936,WWE,@WWE,2023-08-09T18:41:18.000Z,Happy #NationalBookLoversDay!,39,401,3309,32,236040
1689064405114527748,Calgary Flames,@NHLFlames,2023-08-09T00:01:50.000Z,"#SmackDown is coming to #yyc this Friday and we’ve partnered with them on this  shirt!

This exclusive #Flames x 
@WWE
 tee is only available at the 
@cgysaddledome
 during the show!

: https://cflam.es/3rZdC5j",17,81,373,3,106532
1689312308114202630,RheaRipley_WWE,@RheaRipley_WWE,2023-08-09T16:26:54.000Z,The disrespect.,74,251,2650,55,235907
1689326040336801792,WWE Network,@WWENetwork,2023-08-09T17:21:28.000Z,"Sad 
@BaronCorbinWWE
 lost his entrance on this day in 2021! ",35,168,1107,35,136798
1689323802172301328,WWE,@WWE,2023-08-09T17:12:35.000Z,so satisfying ,96,936,13579,247,825415
1689291661547913218,RheaRipley_WWE,@RheaRipley_WWE,2023-08-09T15:04:52.000Z,After all I’ve done for you.,141,409,4890,76,390430
1689303405238366208,WWE,@WWE,2023-08-09T15:51:32.000Z,"The LWO's 
@EscobarWWE
, The New Day's 
@TrueKofi
 and 
@notsam
 join 
@WWETheBump
 to discuss the fallout from #SummerSlam, Kofi's return to action, upcoming #USTitle Matches and more!",24,81,327,2,78727
1689299168676724736,WWE’s The Bump,@WWETheBump,2023-08-09T15:34:42.000Z,"TODAY at 1pm ET on #WWETheBump:

 
@TrueKofi
 

 @EscobarWWE
 @notsam
 

Don’t miss it!",15,84,360,1,58147
1689302197689815040,WWE,@WWE,2023-08-09T15:46:44.000Z,"Take a seat at the announce desk and watch as 
@MichaelCole
 and 
@WWEGraves
 call the biggest, wildest and most unpredictable moments of #SummerSlam!",46,301,1441,44,138907
1689290701379420161,WWE NXT,@WWENXT,2023-08-09T15:01:03.000Z,"After the way it ended last night, should 
@dragonlee95
 get another shot at the North American Championship?

#WWENXT",103,130,1196,6,118140
1689270708541554688,WWE’s The Bump,@WWETheBump,2023-08-09T13:41:36.000Z,"TODAY at 1pm ET: 

HE IS BACK! YES HE IS! 
@TrueKofi
 is back on #WWERaw and he's back on #WWETheBump!

Got questions for Kofi Kingston? Drop 'em below! ",42,97,557,5,85359
1689264014004535296,WWE,@WWE,2023-08-09T13:15:00.000Z,"Have a blissful birthday, 
@AlexaBliss_WWE
!",430,1620,18540,144,574216
1689245553178075136,WWE,@WWE,2023-08-09T12:01:39.000Z,"#Imperium’s 
@wwe_kaiser
 confronts 
@maxxinedupri
 backstage, mocking 
@WWEGable
, which prompts Dupri to slap Kaiser. 

#WWERaw",35,113,907,23,113808
1689215392294600704,WWE,@WWE,2023-08-09T10:01:48.000Z,"The King of Strong Style 
@ShinsukeN
 battles “Big” 
@BRONSONISHERE
.

#WWERaw",18,104,739,3,104643
1689185135671844864,WWE,@WWE,2023-08-09T08:01:34.000Z,"As 
@FinnBalor
 is conversing with 
@jd_mcdonagh
, Señor Money in the Bank 
@ArcherOfInfamy
 attempts to smooth things over with The Prince, with McDonagh suggesting Priest cash in soon since it’s driving a wedge between them.

#WWERaw",35,201,1548,36,278026
1689155035114946560,WWE,@WWE,2023-08-09T06:01:58.000Z,".
@WWEGable
 bests 
@KingRicochet
, 
@SuperKingofBros
 and 
@CiampaWWE
 in a frenetic Fatal 4-Way Match to determine the next challenger to Intercontinental Champion 
@Gunther_AUT
.

#WWERaw",17,92,721,6,100824
1689122044707819521,WWE,@WWE,2023-08-09T03:50:52.000Z,"EXCLUSIVE: Despite coming out on top tonight, 
@DomMysterio35
 and 
@RheaRipley_WWE
 are not happy about what transpired.

#WWENXT",60,343,2083,77,404179
1689083763978838017,Minnesota Vikings,@Vikings,2023-08-09T01:18:45.000Z,"A legendary Skol Chant 
@wwe
 x 
@QoSBaszler",37,304,2250,28,543658
1689114010698784768,WWE,@WWE,2023-08-09T03:18:57.000Z,"EXCLUSIVE: 
@TonyDangeloWWE
 and 
@Channing_WWE
 are pissed off and ready to take it out on #TheDyad next week.

#WWENXT",13,148,812,11,120717
1689111827962114051,WWE,@WWE,2023-08-09T03:10:16.000Z,"EXCLUSIVE: 
@WWEVonWagner
 made good on his promise to put 
@bronbreakkerwwe
 through a table and 
@MrStoneWWE
 couldn’t be happier about it. 

#WWENXT",23,141,841,14,130852
1689096961792659456,WWE,@WWE,2023-08-09T02:11:12.000Z,".
@Real_Valkyria
 wants all the smoke!

She just took out the Women's World Champion, 
@RheaRipley_WWE
 

#WWENXT",114,639,4272,92,749350
1689096074152071168,WWE NXT,@WWENXT,2023-08-09T02:07:40.000Z,"He did it again..
@DomMysterio35
 is still the #WWENXT North American Champion ",271,587,5092,30,324637
1689095749693222912,WWE,@WWE,2023-08-09T02:06:23.000Z,"These two are going CRAZY right now 

#WWENXT",61,460,5458,56,568305
1689095302584680448,WWE,@WWE,2023-08-09T02:04:36.000Z,".
@dragonlee95
 is on  right now!

#WWENXT",18,194,1336,14,170258
1689093626700206080,WWE,@WWE,2023-08-09T01:57:57.000Z,"That's what you get 
@DomMysterio35
! 

#WWENXT",33,347,3729,48,398659
1689092512365883392,WWE,@WWE,2023-08-09T01:53:31.000Z,"What a moment 
@reymysterio
 introducing 
@dragonlee95
 in #WWENXT!",30,425,2630,44,211664
1689091447562072065,WWE,@WWE,2023-08-09T01:49:17.000Z,"What is on the mind of 
@tiffstrattonwwe
? 

#WWENXT",51,300,1685,34,322507
1689089859451850752,WWE NXT,@WWENXT,2023-08-09T01:42:58.000Z,"Here. We. Go. 
@dragonlee95
 battles 
@DomMysterio35
 for the North American Championship NEXT on #WWENXT!",23,232,1523,9,116406
1689089080817049600,WWE,@WWE,2023-08-09T01:39:53.000Z,"#Schism tried to send a message to 
@ivynile_wwe
, but 
@TonyDangeloWWE
 and 
@Channing_WWE
 weren't having it 

#WWENXT",27,229,1354,27,174118
1689088003036045312,WWE,@WWE,2023-08-09T01:35:36.000Z,"This is eery...

#Schism has surrounded 
@ivynile_wwe
.

#WWENXT",44,202,1354,18,228459
1689085943020392448,WWE,@WWE,2023-08-09T01:27:25.000Z,".
@damonkempwwe
 just proved his worth 

What a win for 
@DrewGulak
 and Charlie Dempsey!

#WWENXT",15,156,803,9,131775
1689083324466171904,Thea Hail,@theahail_wwe,2023-08-09T01:17:00.000Z,OMG JUST OMG! Rey was my inspiration to start wrestling this was just truly amazing ,83,633,7876,147,486562
1689083571103793152,LYRA VALKYRIA,@Real_Valkyria,2023-08-09T01:17:59.000Z,"Tonight I'll be watching YOU 
@RheaRipley_WWE
 ",30,204,1441,20,164133
1689082878980669440,WWE,@WWE,2023-08-09T01:15:14.000Z,"Oh my!
@Real_Valkyria
 just put 
@RheaRipley_WWE
 in her place 

#WWENXT",112,653,5444,197,1112723
1689082084067889154,WWE,@WWE,2023-08-09T01:12:05.000Z,"BRON BREAKKER, YOU JUST GOT TABLED!

#WWENXT",77,368,2919,54,329714
1689079559130378240,WWE,@WWE,2023-08-09T01:02:03.000Z,"""I truly believe you're going to be a champion one day.""

From one underdog to another, 
@reymysterio
 gives some great advice to 
@theahail_wwe
 

#WWENXT",68,976,8699,226,849083
1689078400340606977,WWE,@WWE,2023-08-09T00:57:26.000Z,"Goosebumps. 
@_trickwilliams
 and 
@UNBESIEGBAR_ZAR
 absolutely brought it tonight 

#WWENXT",23,313,1915,45,196723
1689076331135258624,WWE,@WWE,2023-08-09T00:49:13.000Z,"The NXT Championship scene is heating up 
@DijakWWE
 AND 
@WesLee_WWE
 want the title!

#WWENXT",32,307,1898,35,247667
1689075122856988672,WWE NXT,@WWENXT,2023-08-09T00:44:25.000Z,"Heartbreak for 
@NoamDar
! 

Tyler Bate wins and takes his ""Heritage Cup"" 

#WWENXT",42,261,2100,18,158081
1689075032406794241,WWE,@WWE,2023-08-09T00:44:03.000Z,"IT'S ABOUT TO GO DOWN! 

#WWENXT",16,188,1222,17,181565
1689074197853569025,WWE,@WWE,2023-08-09T00:40:44.000Z,"These two are putting EVERYTHING on the line tonight!

#WWENXT",16,150,777,8,107193
1689073474256404486,WWE NXT,@WWENXT,2023-08-09T00:37:52.000Z,".
@NoamDar
 wins the 2nd fall!

We are all tied going into the 5th round!

#WWENXT",5,98,415,4,78079
1689071667845218304,WWE NXT,@WWENXT,2023-08-09T00:30:41.000Z,"Tyler Bate wins the first fall against 
@NoamDar
!

#WWENXT",11,116,543,3,80137
1689070613174890496,Mustafa Ali / Adeel Alam,@AliWWE,2023-08-09T00:26:30.000Z,Next week…the campaign begins. #WWENXT,36,167,1033,5,95352
1689070027532533760,WWE,@WWE,2023-08-09T00:24:10.000Z,"WHAT IS GOING ON WITH 
@DanaBrookeWWE
?!?!

#WWENXT",83,284,2150,43,288234
1689068756683685888,WWE,@WWE,2023-08-09T00:19:07.000Z,"Oh man, 
@JoeGacy
 just sent a message to ALL of #WWENXT...",40,203,954,18,165289
1689068222958514176,WWE,@WWE,2023-08-09T00:17:00.000Z,"""Whoever is the winner of tonight's North American Championship Match, I want you to know, that I'm next in line.""

Could 
@AliWWE
 be the future NXT North American Champion? 

#WWENXT",40,253,1344,11,145041
1689065905085366273,WWE,@WWE,2023-08-09T00:07:47.000Z,"What a move by 
@Axiom_WWE
! 

#WWENXT",34,217,1281,8,177460
1689064749248479237,WWE,@WWE,2023-08-09T00:03:12.000Z,"We got a legend in the building tonight!!
@reymysterio
 @dragonlee95
 #WWENXT",38,343,1832,22,126555
1689063996496674817,WWE NXT,@WWENXT,2023-08-09T00:00:12.000Z,"#WWENXT starts RIGHT NOW!!!

With the first 30 MINUTES commercial-free!",16,137,520,5,72866
1689058401257418752,WWE,@WWE,2023-08-08T23:37:58.000Z,".
@RealLAKnight
 throwing out the first pitch at the 
@Mets
 game! 

YEAH!",186,1543,11921,206,825432
1689052654566055936,WWE,@WWE,2023-08-08T23:15:08.000Z,YEAH!,68,411,7210,20,459373
1689048845517193217,WWE,@WWE,2023-08-08T23:00:00.000Z,"This is going to be good...

A 
@DomMysterio35
 title defense and a visit from 
@reymysterio
 highlight what will be a fun night on #WWENXT!

 8/7c on 
@USANetwork",38,189,1090,6,122894
1689038114897965056,Seaver,@MetsVetDog,2023-08-08T22:17:22.000Z,"""whose game is it???"" 

 it’s my game... and it’s pronounced: ‘fetch!’

pawsome meeting you, 
@RealLAKnight
!  
@WWE",23,212,1599,13,100138
1689041558262198272,WWE,@WWE,2023-08-08T22:31:03.000Z,"NOT. COOL.

#SummerSlam",112,247,3523,60,426359
1689033748111609856,WWE NXT,@WWENXT,2023-08-08T22:00:00.000Z,"The issues between 
@_trickwilliams
 and 
@UNBESIEGBAR_ZAR
 have nearly reached a breaking point. 

Will things continue to escalate TONIGHT on #WWENXT? 

 8/7c on 
@USANetwork",18,161,851,6,91889
1689035071439753216,WWE,@WWE,2023-08-08T22:05:16.000Z," Wholesome content  

Before he throws out the first pitch tonight at the 
@Mets
 game, 
@RealLAKnight
 got the chance to meet Seaver, the Mets' VetDog  
@MetsVetDog",138,1426,11511,171,632685
1689021914709151744,New York Mets,@Mets,2023-08-08T21:12:59.000Z," Yeah! 

It’s 
@WWE
 superstar 
@RealLAKnight
!",173,905,4315,73,385260
1689026198070784001,WWE NXT,@WWENXT,2023-08-08T21:30:00.000Z,"Be careful what you wish for....

After calling her out on Social Media, 
@kelani_wwe
 gets her wish and will take on 
@BDavenportWWE
 TONIGHT on #WWENXT! 

 8/7c on 
@USANetwork",25,171,733,10,82904
1689026462609813506,WWE,@WWE,2023-08-08T21:31:03.000Z,Reactions ,300,427,3859,76,484210
1689018648231399424,WWE NXT,@WWENXT,2023-08-08T21:00:00.000Z,"Someone is getting taken out...
@bronbreakkerwwe
 battles 
@WWEVonWagner
 TONIGHT on #WWENXT! 

 8/7c on 
@USANetwork",26,167,776,7,100551
1689011098509266944,WWE NXT,@WWENXT,2023-08-08T20:30:00.000Z,"TONIGHT on #WWENXT 

Tyler Bate will take on 
@NoamDar
 in a Heritage Cup Rules Match for Noam's ""Heritage Cup""!

 8/7c on 
@USANetwork",27,147,743,4,97301
1689008628202704896,WWE,@WWE,2023-08-08T20:20:11.000Z,"Who made the biggest impact on #WWERaw last night?

#WWETop10",37,103,627,5,83520
1689003549110198272,WWE NXT,@WWENXT,2023-08-08T20:00:00.000Z,".
@DomMysterio35
 defends the #WWENXT North American Championship against 
@dragonlee95
 TONIGHT on #WWENXT! 

With WWE Hall of Famer 
@reymysterio
 in Lee's corner, can Lee put an end to the ""Dirty Dom Era""?

 8/7c on 
@USANetwork",40,231,1257,6,136665
1688995998801043457,WWE NXT,@WWENXT,2023-08-08T19:30:00.000Z,"With EVERYONE looking to become the new No.1 Contender, who can gain some momentum when 
@ivynile_wwe
 faces 
@kianajames_wwe
 TONIGHT on #WWENXT? 

 8/7c on 
@USANetwork",24,171,774,6,87208
1688995997064818691,WWE,@WWE,2023-08-08T19:30:00.000Z,"Mami had a big reveal for 
@reymysterio
 one year ago today! ",20,225,1978,33,159146
1688995610362298369,WWE,@WWE,2023-08-08T19:28:28.000Z,"After all the top rope action from 
@SummerSlam
, 
@RocketMortgage
 will donate $125,000 to Connect 313 and the great city of Detroit! #SummerSlam",18,129,828,7,97748
1688988449942999041,WWE NXT,@WWENXT,2023-08-08T19:00:01.000Z,"   

#WWENXT will start commercial-free and KICK OFF with 
@AliWWE
 vs. 
@Axiom_WWE
 TONIGHT!

 8/7c on 
@USANetwork",41,238,1318,11,130054
1688984671630266370,WWE,@WWE,2023-08-08T18:45:00.000Z,"MAMI has her hands full right now!

#WWERaw",172,934,14796,136,560972
1688973348431138838,WWE NXT,@WWENXT,2023-08-08T18:00:00.000Z,"Last Tuesday saw 
@EscobarWWE
 help 
@TonyDangeloWWE
 & 
@Channing_WWE
 defeat #Gallus. What surprises could be in store TONIGHT on #WWENXT?  

 8/7c on 
@USANetwork",16,112,649,5,80539
1688971116247945216,ASUKA / 明日華,@WWEAsuka,2023-08-08T17:51:08.000Z,,144,638,8400,63,199665
1688966887500087297,WWE’s The Bump,@WWETheBump,2023-08-08T17:34:20.000Z,"TOMORROW at 1pm ET: 

The No. 1 Contender for the #USTitle, 
@EscobarWWE
, joins us on #WWETheBump!

Got questions for Santos Escobar? Drop 'em below! ",50,99,417,3,75623
1688964539037908992,WWE,@WWE,2023-08-08T17:25:00.000Z,Who is HIM right now?,2396,906,6628,80,1605454
1688951137725034496,WWE,@WWE,2023-08-08T16:31:45.000Z,"TONIGHT on #WWENXT
@WWENXT
 North American Champion 
@DomMysterio35
 has 
@RheaRipley_WWE
 in HIS corner and challenger 
@dragonlee95
 has 
@reymysterio
 in HIS corner!

8/7c 
@USANetwork",33,189,1209,16,121312
1688939178153680897,Stu Bennett,@StuBennett,2023-08-08T15:44:13.000Z,"Cheers, Becky.. Bottoms up! #WWERaw ",44,385,6270,25,265180
1688942923876909056,Indi Wrestling,@indi_hartwell,2023-08-08T15:59:06.000Z,We gotta shut Mami down,117,360,4458,38,315523
1688943149849161730,WWE NXT,@WWENXT,2023-08-08T16:00:00.000Z,"After an eventful night last week, what's in store for NXT Champion 
@Carmelo_WWE
 and 
@WesLee_WWE
 TONIGHT on #WWENXT? 

 8/7c on 
@USANetwork",13,103,681,4,84938
1688947005257605120,GUNTHER,@Gunther_AUT,2023-08-08T16:15:19.000Z,Good times in Minneapolis,25,215,2944,9,246411
1688934856254771201,WWE,@WWE,2023-08-08T15:27:03.000Z,". 
@BiancaBelairWWE
 visits HEMITUP and takes on custom bridal alterations  Presented by 
@Cricketnation
 ",30,179,1051,16,150999
1688928050124324865,WWE WrestleMania,@WrestleMania,2023-08-08T15:00:00.000Z,"Tickets for 
@WWE
 #WrestleMania 40 in Philadelphia will be available next Friday, August 18! 

http://ms.spr.ly/60109Ht2e",70,442,2534,28,196290
1688921245277110272,WWE,@WWE,2023-08-08T14:32:58.000Z,Happy #InternationalCatDay! ,53,282,1526,20,140469
1688913200660770816,WWE,@WWE,2023-08-08T14:01:00.000Z,"Happy birthday to the Queen of Spades 
@QoSBaszler
!",257,794,8071,15,429170
1688750335521697797,WWE,@WWE,2023-08-08T03:13:50.000Z,"What does 
@RealLAKnight
 have to say about 
@mikethemiz
 following their meeting on #WWERaw?

Find out right now on #RAWTalk! YEAH!

 
@peacock",135,583,4170,75,607003
1688746979277393920,Austin Creed,@AustinCreedWins,2023-08-08T03:00:29.000Z,WE BACK BABYYYYYYYY,130,571,8195,39,532240
1688747491171115009,WWE,@WWE,2023-08-08T03:02:31.000Z,#WWERaw reactions ,287,139,1105,5,321645
1688747401979310080,WWE,@WWE,2023-08-08T03:02:10.000Z,"World Heavyweight Champion 
@WWERollins
 just got ambushed!

#WWERaw",360,1705,11590,157,1152448
1688746783520837632,WWE,@WWE,2023-08-08T02:59:43.000Z,"It's payback time!

#WWERaw",68,467,3650,42,325839
1688744212668321793,WWE,@WWE,2023-08-08T02:49:30.000Z,"EXCLUSIVE: What a special night it was for 
@WWEGable
!

#WWERaw",55,391,2688,31,244597
1688741074968170497,WWE,@WWE,2023-08-08T02:37:02.000Z,"""I think you're just an Attitude Era fanboy playing cosplay in my ring!""
@mikethemiz
 #WWERaw",232,692,5007,124,532452
1688740880268562434,WWE,@WWE,2023-08-08T02:36:15.000Z,"EVERYONE wants RETRIBUTION on Women's World Champion 
@RheaRipley_WWE
 right now!!

#WWERaw",296,1170,7735,175,787129
1688739459703943169,WWE,@WWE,2023-08-08T02:30:37.000Z,"Best wishes go out to 
@SonyaDevilleWWE
. ",399,1252,13593,72,857105
1688738586441502720,WWE,@WWE,2023-08-08T02:27:08.000Z,Feel the fallout from #SummerSlam THIS FRIDAY on #SmackDown!,48,241,1188,12,180923
1688736706831192064,WWE,@WWE,2023-08-08T02:19:40.000Z,"They're baaaaaaaaack!

#WWERaw",310,1900,14990,222,1509162
1688734640708751360,WWE,@WWE,2023-08-08T02:11:28.000Z,"What time is it?
It's 
@RealLAKnight
's time!

#WWERaw",220,956,6445,113,417663
1688734245307514880,WWE,@WWE,2023-08-08T02:09:53.000Z,"Who won that battle on the mic? 

#WWERaw",377,284,1779,23,400380
1688732776780926976,Grayson Waller,@GraysonWWE,2023-08-08T02:04:03.000Z,"Miz > La Knight

And it’s not even close #WWERaw",331,569,4906,40,444814
1688732791448432640,WWE,@WWE,2023-08-08T02:04:07.000Z,"Did the roof just blow off 
@TargetCenterMN
? YEAH!
Because 
@RealLAKnight
 is here!

#WWERaw",130,894,5545,160,347910
1688730401794048001,WWE,@WWE,2023-08-08T01:54:37.000Z,"Intercontinental Champion 
@Gunther_AUT
 is RUTHLESS! Will 
@WWEGable
 be ready for the fight of his life?

#WWERaw",65,342,2287,25,244057
1688729544482492416,WWE,@WWE,2023-08-08T01:51:13.000Z,"Looks like 
@TripleH
 has some competition! 
@BeckyLynchWWE
 #WWERaw",304,1939,19382,277,1392540
1688729113865912320,WWE,@WWE,2023-08-08T01:49:30.000Z,"Thank you WWE Universe! 

That was a #SummerSlam for the ages!",40,297,1805,11,175161
1688728355871358976,WWE,@WWE,2023-08-08T01:46:29.000Z,"It's over, 
@ZoeyStarkWWE
. You lose. 

#WWERaw",83,557,7282,51,279321
1688727727233208321,WWE,@WWE,2023-08-08T01:43:59.000Z,"What the hell?!

#WWERaw",390,855,8556,164,1160984
